time,aperture,aperture_init_error,mass_imbalance,p_q1,p_q2,p_q3,perm_rel_error,permeability,profile_max_error,q_in,q_out,transmissivity,transmissivity_rel_error
0.00126953125,1e-06,0,1.9107957342539,1704192.3297696,1435332.7307245,1204331.1859403,1.5146129380243e-16,8.3333333333333e-14,0.06466726927551,7.5772347050736e-12,6.9013130468217e-12,8.3333333333333e-17,1.4791141972894e-16
0.0012744140625,1e-06,0,1.9103415259453,1704593.3336877,1435898.0989865,1204729.7335897,1.5146129380243e-16,8.3333333333333e-14,0.06410190101346,7.5154375550484e-12,6.8416148920094e-12,8.3333333333333e-17,1.4791141972894e-16
0.001279296875,1e-06,0,1.9098769855063,1704990.7855739,1436458.5036821,1205124.8137225,1.5146129380243e-16,8.3333333333333e-14,0.063541496317931,7.454209827284e-12,6.7824139669808e-12,8.3333333333333e-17,1.4791141972894e-16
0.0012841796875,1e-06,0,1.9094022269642,1705384.7176959,1437013.9883879,1205516.4556982,1.5146129380243e-16,8.3333333333333e-14,0.062986011612118,7.3935455970679e-12,6.7237068311345e-12,8.3333333333333e-17,1.4791141972894e-16
0.0012890625,1e-06,0,1.9089173607068,1705775.1620008,1437564.5962982,1205904.6886561,1.5146129380243e-16,8.3333333333333e-14,0.062435403701778,7.3334390236625e-12,6.6654900422912e-12,8.3333333333333e-17,1.4791141972894e-16
0.0012939453125,1e-06,0,1.9084224935961,1706162.1501193,1438110.3702281,1206289.5415153,1.5146129380243e-16,8.3333333333333e-14,0.061889629771883,7.2738843482687e-12,6.6077601577837e-12,8.3333333333333e-17,1.4791141972894e-16
0.001298828125,1e-06,0,1.9079177290376,1706545.7133696,1438651.3526167,1206671.0429759,1.5146129380243e-16,8.3333333333333e-14,0.06134864738328,7.2148758923802e-12,6.5505137354978e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013037109375,1e-06,0,1.9074031670664,1706925.8827614,1439187.5855306,1207049.2215197,1.5146129380243e-16,8.3333333333333e-14,0.0608124144694,7.1564080560725e-12,6.4937473349e-12,8.3333333333333e-17,1.4791141972894e-16
0.00130859375,1e-06,0,1.906878904445,1707302.6889999,1439719.110667,1207424.1054107,1.5146129380243e-16,8.3333333333333e-14,0.060280889332984,7.0984753162521e-12,6.4374575180326e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013134765625,1e-06,0,1.9063450347351,1707676.1624892,1440245.9693572,1207795.722696,1.5146129380243e-16,8.3333333333333e-14,0.05975403064284,7.0410722250352e-12,6.3816408503719e-12,8.3333333333333e-17,1.4791141972894e-16
0.001318359375,1e-06,0,1.9058016483957,1708046.3333365,1440768.2025694,1208164.1012068,1.5146129380243e-16,8.3333333333333e-14,0.059231797430633,6.9841934081683e-12,6.3262939018331e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013232421875,1e-06,0,1.9052488328325,1708413.2313553,1441285.8509123,1208529.268559,1.5146129380243e-16,8.3333333333333e-14,0.058714149087699,6.9278335635694e-12,6.2714132474789e-12,8.3333333333333e-17,1.4791141972894e-16
0.001328125,1e-06,0,1.9046866725028,1708776.8860693,1441798.9546381,1208891.2521544,1.5146129380243e-16,8.3333333333333e-14,0.058201045361884,6.871987459738e-12,6.2169954684315e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013330078125,1e-06,0,1.9041152489824,1709137.3267158,1442307.5536456,1209250.0791811,1.5146129380243e-16,8.3333333333333e-14,0.057692446354421,6.8166499343747e-12,6.1630371526433e-12,8.3333333333333e-17,1.4791141972894e-16
0.001337890625,1e-06,0,1.9035346410366,1709494.5822491,1442811.6874832,1209605.7766151,1.5146129380243e-16,8.3333333333333e-14,0.05718831251682,6.7618158928793e-12,6.1095348955279e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013427734375,1e-06,0,1.9029449246947,1709848.681344,1443311.3953522,1209958.3712206,1.5146129380243e-16,8.3333333333333e-14,0.056688604647801,6.7074803071374e-12,6.0564853008191e-12,8.3333333333333e-17,1.4791141972894e-16
0.00134765625,1e-06,0,1.9023461733285,1710199.652399,1443806.7161098,1210307.8895517,1.5146129380243e-16,8.3333333333333e-14,0.056193283890241,6.6536382140119e-12,6.0038849811257e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013525390625,1e-06,0,1.9017384577083,1710547.5235398,1444297.6882718,1210654.3579526,1.5146129380243e-16,8.3333333333333e-14,0.055702311728153,6.6002847142095e-12,5.9517305586269e-12,8.3333333333333e-17,1.4791141972894e-16
0.001357421875,1e-06,0,1.9011218460827,1710892.3226222,1444784.3500163,1210997.8025592,1.5146129380243e-16,8.3333333333333e-14,0.055215649983694,6.5474149709263e-12,5.9000186656709e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013623046875,1e-06,0,1.900496404236,1711234.0772354,1445266.7391858,1211338.2493002,1.5146129380243e-16,8.3333333333333e-14,0.054733260814195,6.4950242086542e-12,5.8487459453187e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013671875,1e-06,0,1.8998621955646,1711572.8147051,1445744.8932908,1211675.7238975,1.5146129380243e-16,8.3333333333333e-14,0.054255106709217,6.4431077120166e-12,5.7979090519946e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013720703125,1e-06,0,1.8992192811263,1711908.5620967,1446218.8495124,1212010.2518682,1.5146129380243e-16,8.3333333333333e-14,0.053781150487638,6.3916608245913e-12,5.7475046518923e-12,8.3333333333333e-17,1.4791141972894e-16
0.001376953125,1e-06,0,1.8985677197185,1712241.3462178,1446688.6447052,1212341.8585248,1.5146129380243e-16,8.3333333333333e-14,0.053311355294759,6.3406789477775e-12,5.6975294235714e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013818359375,1e-06,0,1.897907567928,1712571.193622,1447154.3154006,1212670.568977,1.5146129380243e-16,8.3333333333333e-14,0.052845684599441,6.2901575397127e-12,5.6479800583675e-12,8.3333333333333e-17,1.4791141972894e-16
0.00138671875,1e-06,0,1.8972388801854,1712898.1306108,1447615.8978087,1212996.4081325,1.5146129380243e-16,8.3333333333333e-14,0.052384102191259,6.2400921142615e-12,5.5988532608536e-12,8.3333333333333e-17,1.4791141972894e-16
0.0013916015625,1e-06,0,1.8965617088416,1713222.1832371,1448073.4278223,1213319.4006981,1.5146129380243e-16,8.3333333333333e-14,0.051926572177696,6.1904782399205e-12,5.5501457493297e-12,8.3333333333333e-17,1.4791141972894e-16
0.001396484375,1e-06,0,1.89587610421,1713543.3773078,1448526.9410187,1213639.571181,1.5146129380243e-16,8.3333333333333e-14,0.051473058981342,6.1413115388054e-12,5.5018542561251e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014013671875,1e-06,0,1.895182114631,1713861.7383867,1448976.4726629,1213956.9438899,1.5146129380243e-16,8.3333333333333e-14,0.051023527337134,6.0925876857203e-12,5.4539755280776e-12,8.3333333333333e-17,1.4791141972894e-16
0.00140625,1e-06,0,1.8944797865133,1714177.2917969,1449422.0577104,1214271.5429362,1.5146129380243e-16,8.3333333333333e-14,0.050577942289614,6.0443024071781e-12,5.4065063267946e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014111328125,1e-06,0,1.8937691644131,1714490.0626239,1449863.7308098,1214583.3922351,1.5146129380243e-16,8.3333333333333e-14,0.050136269190205,5.9964514804654e-12,5.3594434291393e-12,8.3333333333333e-17,1.4791141972894e-16
0.001416015625,1e-06,0,1.8930502910431,1714800.0757175,1450301.5263055,1214892.5155069,1.5146129380243e-16,8.3333333333333e-14,0.049698473694524,5.9490307328236e-12,5.3127836273723e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014208984375,1e-06,0,1.8923232073839,1715107.3556954,1450735.4782403,1215198.9362779,1.5146129380243e-16,8.3333333333333e-14,0.04926452175971,5.9020360403719e-12,5.2665237296399e-12,8.3333333333333e-17,1.4791141972894e-16
0.00142578125,1e-06,0,1.8915879526663,1715411.9269449,1451165.6203582,1215502.6778821,1.5146129380243e-16,8.3333333333333e-14,0.04883437964177,5.8554633275164e-12,5.2206605600931e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014306640625,1e-06,0,1.8908445644766,1715713.8136256,1451591.986107,1215803.7634621,1.5146129380243e-16,8.3333333333333e-14,0.048408013892967,5.8093085658867e-12,5.1751909592875e-12,8.3333333333333e-17,1.4791141972894e-16
0.001435546875,1e-06,0,1.890093078774,1716013.0396723,1452014.6086408,1216102.2159703,1.5146129380243e-16,8.3333333333333e-14,0.047985391359207,5.7635677736398e-12,5.1301117843618e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014404296875,1e-06,0,1.8893335299422,1716309.6287968,1452433.5208225,1216398.0581701,1.5146129380243e-16,8.3333333333333e-14,0.047566479177472,5.7182370146793e-12,5.0854199093108e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014453125,1e-06,0,1.8885659508437,1716603.6044905,1452848.7552267,1216691.3126373,1.5146129380243e-16,8.3333333333333e-14,0.047151244773256,5.6733123978072e-12,5.0411122251908e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014501953125,1e-06,0,1.8877903728618,1716894.9900272,1453260.344142,1216982.0017613,1.5146129380243e-16,8.3333333333333e-14,0.046739655858037,5.628790075989e-12,4.9971856403229e-12,8.3333333333333e-17,1.4791141972894e-16
0.001455078125,1e-06,0,1.887006825921,1717183.8084647,1453668.3195732,1217270.1477461,1.5146129380243e-16,8.3333333333333e-14,0.046331680426764,5.5846662457762e-12,4.9536370804939e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014599609375,1e-06,0,1.8862153385875,1717470.0826476,1454072.7132446,1217555.7726118,1.5146129380243e-16,8.3333333333333e-14,0.04592728675537,5.5409371462489e-12,4.910463489155e-12,8.3333333333333e-17,1.4791141972894e-16
0.00146484375,1e-06,0,1.8854159380373,1717753.8352093,1454473.5566017,1217838.8981958,1.5146129380243e-16,8.3333333333333e-14,0.045526443398304,5.4975990587411e-12,4.8676618275481e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014697265625,1e-06,0,1.8846086501523,1718035.0885742,1454870.8808139,1218119.5461539,1.5146129380243e-16,8.3333333333333e-14,0.045129119186086,5.4546483058419e-12,4.8252290748866e-12,8.3333333333333e-17,1.4791141972894e-16
0.001474609375,1e-06,0,1.8837934995421,1718313.8649602,1455264.7167771,1218397.7379616,1.5146129380243e-16,8.3333333333333e-14,0.044735283222885,5.4120812508401e-12,4.783162228486e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014794921875,1e-06,0,1.8829705095822,1718590.1863804,1455655.0951159,1218673.4949155,1.5146129380243e-16,8.3333333333333e-14,0.044344904884113,5.3698942971085e-12,4.7414583039202e-12,8.3333333333333e-17,1.4791141972894e-16
0.001484375,1e-06,0,1.8821397024487,1718864.0746457,1456042.046186,1218946.8381343,1.5146129380243e-16,8.3333333333333e-14,0.043957953814048,5.3280838874434e-12,4.700114335091e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014892578125,1e-06,0,1.8813010991695,1719135.5513664,1456425.6000765,1219217.7885601,1.5146129380243e-16,8.3333333333333e-14,0.04357439992347,5.2866465034144e-12,4.6591273743797e-12,8.3333333333333e-17,1.4791141972894e-16
0.001494140625,1e-06,0,1.8804547196544,1719404.6379547,1456805.7866127,1219486.3669598,1.5146129380243e-16,8.3333333333333e-14,0.043194213387322,5.2455786648278e-12,4.6184944927663e-12,8.3333333333333e-17,1.4791141972894e-16
0.0014990234375,1e-06,0,1.8796005827109,1719671.3556264,1457182.6353576,1219752.5939264,1.5146129380243e-16,8.3333333333333e-14,0.042817364642394,5.2048769291423e-12,4.578212779812e-12,8.3333333333333e-17,1.4791141972894e-16
0.00150390625,1e-06,0,1.8787387061301,1719935.7254032,1457556.175615,1220016.4898798,1.5146129380243e-16,8.3333333333333e-14,0.04244382438502,5.1645378907425e-12,4.538279343871e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015087890625,1e-06,0,1.8778691066648,1720197.7681143,1457926.4364312,1220278.0750685,1.5146129380243e-16,8.3333333333333e-14,0.042073563568802,5.1245581806201e-12,4.4986913120726e-12,8.3333333333333e-17,1.4791141972894e-16
0.001513671875,1e-06,0,1.8769918001028,1720457.5043989,1458293.4465977,1220537.3695706,1.5146129380243e-16,8.3333333333333e-14,0.041706553402348,5.0849344656486e-12,4.459445830434e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015185546875,1e-06,0,1.8761068012775,1720714.9547077,1458657.234653,1220794.3932952,1.5146129380243e-16,8.3333333333333e-14,0.04134276534704,5.0456634480977e-12,4.4205400638355e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015234375,1e-06,0,1.875214124117,1720970.1393046,1459017.8288852,1221049.1659835,1.5146129380243e-16,8.3333333333333e-14,0.040982171114808,5.0067418651635e-12,4.3819711961988e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015283203125,1e-06,0,1.8743137816651,1721223.0782695,1459375.2573341,1221301.7072101,1.5146129380243e-16,8.3333333333333e-14,0.040624742665932,4.9681664883434e-12,4.3437364303652e-12,8.3333333333333e-17,1.4791141972894e-16
0.001533203125,1e-06,0,1.8734057861212,1721473.791499,1459729.5477931,1221552.0363842,1.5146129380243e-16,8.3333333333333e-14,0.040270452206865,4.9299341230718e-12,4.3058329882873e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015380859375,1e-06,0,1.8724901488534,1721722.298709,1460080.7278119,1221800.1727509,1.5146129380243e-16,8.3333333333333e-14,0.039919272188067,4.8920416081469e-12,4.2682581108891e-12,8.3333333333333e-17,1.4791141972894e-16
0.00154296875,1e-06,0,1.8715668804498,1721968.6194363,1460428.8246981,1222046.1353923,1.5146129380243e-16,8.3333333333333e-14,0.039571175301868,4.8544858152636e-12,4.2310090581971e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015478515625,1e-06,0,1.8706359907502,1722212.7730403,1460773.8655197,1222289.9432288,1.5146129380243e-16,8.3333333333333e-14,0.039226134480339,4.8172636485552e-12,4.1940831093647e-12,8.3333333333333e-17,1.4791141972894e-16
0.001552734375,1e-06,0,1.8696974888468,1722454.7787048,1461115.8771068,1222531.6150204,1.5146129380243e-16,8.3333333333333e-14,0.03888412289319,4.7803720441579e-12,4.1574775625576e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015576171875,1e-06,0,1.8687513831392,1722694.6554397,1461454.8860543,1222771.1693678,1.5146129380243e-16,8.3333333333333e-14,0.038545113945687,4.743807969715e-12,4.1211897350369e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015625,1e-06,0,1.8677976813476,1722932.4220829,1461790.9187234,1223008.6247135,1.5146129380243e-16,8.3333333333333e-14,0.038209081276576,4.7075684240466e-12,4.0852169631727e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015673828125,1e-06,0,1.8668363905558,1723168.0973018,1462124.001244,1223243.9993434,1.5146129380243e-16,8.3333333333333e-14,0.037875998756042,4.6716504365539e-12,4.0495566023608e-12,8.3333333333333e-17,1.4791141972894e-16
0.001572265625,1e-06,0,1.8658675172209,1723401.699595,1462454.1595163,1223477.3113876,1.5146129380243e-16,8.3333333333333e-14,0.037545840483669,4.6360510669554e-12,4.0142060270538e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015771484375,1e-06,0,1.8648910672115,1723633.2472939,1462781.4192136,1223708.5788218,1.5146129380243e-16,8.3333333333333e-14,0.037218580786434,4.6007674047856e-12,3.9791626307167e-12,8.3333333333333e-17,1.4791141972894e-16
0.00158203125,1e-06,0,1.8639070458218,1723862.7585644,1463105.8057833,1223937.8194683,1.5146129380243e-16,8.3333333333333e-14,0.036894194216702,4.5657965690618e-12,3.9444238258013e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015869140625,1e-06,0,1.8629154578126,1724090.2514088,1463427.3444497,1224165.0509976,1.5146129380243e-16,8.3333333333333e-14,0.036572655550257,4.531135707806e-12,3.9099870437126e-12,8.3333333333333e-17,1.4791141972894e-16
0.001591796875,1e-06,0,1.8619163074152,1724315.7436667,1463746.0602157,1224390.290929,1.5146129380243e-16,8.3333333333333e-14,0.036253939784331,4.4967819977794e-12,3.8758497347773e-12,8.3333333333333e-17,1.4791141972894e-16
0.0015966796875,1e-06,0,1.8609095983919,1724539.2530172,1464061.9778643,1224613.5566324,1.5146129380243e-16,8.3333333333333e-14,0.035938022135667,4.4627326439461e-12,3.8420093682302e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016015625,1e-06,0,1.8598953340068,1724760.7969802,1464375.1219614,1224834.8653291,1.5146129380243e-16,8.3333333333333e-14,0.035624878038588,4.428984879292e-12,3.8084634320898e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016064453125,1e-06,0,1.8588735170996,1724980.392918,1464685.5168569,1225054.2340927,1.5146129380243e-16,8.3333333333333e-14,0.035314483143087,4.3955359642746e-12,3.7752094331744e-12,8.3333333333333e-17,1.4791141972894e-16
0.001611328125,1e-06,0,1.857844150085,1725198.0580366,1464993.1866871,1225271.6798512,1.5146129380243e-16,8.3333333333333e-14,0.035006813312937,4.3623831866218e-12,3.7422448970725e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016162109375,1e-06,0,1.8568072349657,1725413.8093876,1465298.1553762,1225487.219387,1.5146129380243e-16,8.3333333333333e-14,0.034701844623809,4.3295238609131e-12,3.7095673679872e-12,8.3333333333333e-17,1.4791141972894e-16
0.00162109375,1e-06,0,1.8557627733902,1725627.6638693,1465600.4466386,1225700.8693388,1.5146129380243e-16,8.3333333333333e-14,0.034399553361414,4.2969553281975e-12,3.6771744087922e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016259765625,1e-06,0,1.854710766631,1725839.6382283,1465900.0839803,1225912.6462027,1.5146129380243e-16,8.3333333333333e-14,0.034099916019662,4.2646749557815e-12,3.645063600888e-12,8.3333333333333e-17,1.4791141972894e-16
0.001630859375,1e-06,0,1.8536512156342,1726049.7490611,1466197.0907012,1226122.5663331,1.5146129380243e-16,8.3333333333333e-14,0.03380290929883,4.2326801367783e-12,3.6132325441516e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016357421875,1e-06,0,1.8525841210386,1726258.0128153,1466491.4898963,1226330.6459437,1.5146129380243e-16,8.3333333333333e-14,0.03350851010375,4.2009682898781e-12,3.5816788569369e-12,8.3333333333333e-17,1.4791141972894e-16
0.001640625,1e-06,0,1.8515094831874,1726464.4457911,1466783.304458,1226536.9011092,1.5146129380243e-16,8.3333333333333e-14,0.033216695542016,4.1695368589348e-12,3.5504001758823e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016455078125,1e-06,0,1.850427302148,1726669.0641428,1467072.5570778,1226741.3477659,1.5146129380243e-16,8.3333333333333e-14,0.032927442922204,4.1383833127863e-12,3.5193941559474e-12,8.3333333333333e-17,1.4791141972894e-16
0.001650390625,1e-06,0,1.8493375777483,1726871.8838799,1467359.2702479,1226944.0017128,1.5146129380243e-16,8.3333333333333e-14,0.032640729752105,4.1075051448075e-12,3.4886584702793e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016552734375,1e-06,0,1.8482403095723,1727072.9208687,1467643.466263,1227144.8786132,1.5146129380243e-16,8.3333333333333e-14,0.032356533736976,4.0768998727415e-12,3.4581908101497e-12,8.3333333333333e-17,1.4791141972894e-16
0.00166015625,1e-06,0,1.8471354970052,1727272.1908339,1467925.1672222,1227343.9939954,1.5146129380243e-16,8.3333333333333e-14,0.032074832777809,4.0465650383088e-12,3.4279888848915e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016650390625,1e-06,0,1.8460231392355,1727469.7093591,1468204.3950304,1227541.3632539,1.5146129380243e-16,8.3333333333333e-14,0.03179560496961,4.0164982069463e-12,3.3980504217746e-12,8.3333333333333e-17,1.4791141972894e-16
0.001669921875,1e-06,0,1.8449032352607,1727665.4918892,1468481.1714003,1227737.0016502,1.5146129380243e-16,8.3333333333333e-14,0.031518828599699,3.9866969676344e-12,3.3683731659584e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016748046875,1e-06,0,1.8437757839547,1727859.5537307,1468755.517854,1227930.9243145,1.5146129380243e-16,8.3333333333333e-14,0.031244482146017,3.9571589323875e-12,3.3389548804087e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016796875,1e-06,0,1.8426407840318,1728051.9100538,1469027.4557245,1228123.1462464,1.5146129380243e-16,8.3333333333333e-14,0.030972544275456,3.9278817362182e-12,3.3097933457909e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016845703125,1e-06,0,1.8414982340879,1728242.5758932,1469297.0061578,1228313.6823158,1.5146129380243e-16,8.3333333333333e-14,0.030702993842198,3.8988630367419e-12,3.280886360369e-12,8.3333333333333e-17,1.4791141972894e-16
0.001689453125,1e-06,0,1.8403481326284,1728431.5661493,1469564.1901139,1228502.5472643,1.5146129380243e-16,8.3333333333333e-14,0.030435809886074,3.8701005139291e-12,3.2522317399645e-12,8.3333333333333e-17,1.4791141972894e-16
0.0016943359375,1e-06,0,1.8391904780695,1728618.8955901,1469829.0283691,1228689.7557061,1.5146129380243e-16,8.3333333333333e-14,0.030170971630929,3.841591869861e-12,3.2238273178167e-12,8.3333333333333e-17,1.4791141972894e-16
0.00169921875,1e-06,0,1.8380252687581,1728804.5788515,1470091.541517,1228875.3221291,1.5146129380243e-16,8.3333333333333e-14,0.029908458483011,3.813334828474e-12,3.1956709444967e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017041015625,1e-06,0,1.8368525030016,1728988.6304393,1470351.7499706,1229059.2608957,1.5146129380243e-16,8.3333333333333e-14,0.029648250029369,3.7853271353135e-12,3.1677604878669e-12,8.3333333333333e-17,1.4791141972894e-16
0.001708984375,1e-06,0,1.8356721790567,1729171.06473,1470609.6739637,1229241.5862444,1.5146129380243e-16,8.3333333333333e-14,0.029390326036261,3.7575665573076e-12,3.1400938328958e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017138671875,1e-06,0,1.8344842951687,1729351.8959722,1470865.3335524,1229422.3122901,1.5146129380243e-16,8.3333333333333e-14,0.029134666447589,3.7300508824592e-12,3.1126688815925e-12,8.3333333333333e-17,1.4791141972894e-16
0.00171875,1e-06,0,1.8332888495937,1729531.1382876,1471118.7486167,1229601.4530257,1.5146129380243e-16,8.3333333333333e-14,0.02888125138333,3.7027779196931e-12,3.0854835530022e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017236328125,1e-06,0,1.8320858405895,1729708.8056723,1471369.938862,1229779.0223229,1.5146129380243e-16,8.3333333333333e-14,0.028630061137998,3.6757454985381e-12,3.0585357829441e-12,8.3333333333333e-17,1.4791141972894e-16
0.001728515625,1e-06,0,1.8308752664536,1729884.9119979,1471618.9238209,1229955.0339332,1.5146129380243e-16,8.3333333333333e-14,0.028381076179108,3.6489514689784e-12,3.0318235240637e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017333984375,1e-06,0,1.8296571255169,1730059.4710129,1471865.7228543,1230129.5014888,1.5146129380243e-16,8.3333333333333e-14,0.028134277145657,3.6223937011821e-12,3.0053447456134e-12,8.3333333333333e-17,1.4791141972894e-16
0.00173828125,1e-06,0,1.828431416185,1730232.4963432,1472110.3551534,1230302.4385038,1.5146129380243e-16,8.3333333333333e-14,0.027889644846619,3.5960700852683e-12,2.9790974334394e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017431640625,1e-06,0,1.8271981369264,1730404.0014939,1472352.8397405,1230473.8583751,1.5146129380243e-16,8.3333333333333e-14,0.027647160259455,3.5699785311414e-12,2.9530795898275e-12,8.3333333333333e-17,1.4791141972894e-16
0.001748046875,1e-06,0,1.8259572863163,1730573.9998502,1472593.1954714,1230643.7743834,1.5146129380243e-16,8.3333333333333e-14,0.027406804528628,3.5441169681763e-12,2.9272892334224e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017529296875,1e-06,0,1.8247088630148,1730742.5046783,1472831.4410359,1230812.199694,1.5146129380243e-16,8.3333333333333e-14,0.027168558964144,3.5184833451329e-12,2.901724399101e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017578125,1e-06,0,1.8234528658281,1730909.5291267,1473067.5949599,1230979.147358,1.5146129380243e-16,8.3333333333333e-14,0.026932405040095,3.4930756298527e-12,2.8763831379567e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017626953125,1e-06,0,1.8221892936667,1731075.0862272,1473301.6756068,1231144.6303132,1.5146129380243e-16,8.3333333333333e-14,0.026698324393215,3.46789180909e-12,2.8512635170282e-12,8.3333333333333e-17,1.4791141972894e-16
0.001767578125,1e-06,0,1.8209181456052,1731239.188896,1473533.7011785,1231308.661385,1.5146129380243e-16,8.3333333333333e-14,0.02646629882146,3.4429298883249e-12,2.8263636193723e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017724609375,1e-06,0,1.819639420873,1731401.8499348,1473763.6897174,1231471.2532873,1.5146129380243e-16,8.3333333333333e-14,0.026236310282585,3.4181878915187e-12,2.8016815438395e-12,8.3333333333333e-17,1.4791141972894e-16
0.00177734375,1e-06,0,1.8183531188849,1731563.0820316,1473991.6591073,1231632.4186236,1.5146129380243e-16,8.3333333333333e-14,0.026008340892747,3.3936638609213e-12,2.7772154050319e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017822265625,1e-06,0,1.8170592392346,1731722.8977622,1474217.6270749,1231792.1698877,1.5146129380243e-16,8.3333333333333e-14,0.025782372925109,3.3693558569334e-12,2.7529633331765e-12,8.3333333333333e-17,1.4791141972894e-16
0.001787109375,1e-06,0,1.8157577817211,1731881.3095906,1474441.6111915,1231950.519465,1.5146129380243e-16,8.3333333333333e-14,0.025558388808468,3.3452619578505e-12,2.728923474012e-12,8.3333333333333e-17,1.4791141972894e-16
0.0017919921875,1e-06,0,1.8144487463389,1732038.3298707,1474663.6288741,1232107.4796329,1.5146129380243e-16,8.3333333333333e-14,0.025336371125882,3.3213802597741e-12,2.7050939886876e-12,8.3333333333333e-17,1.4791141972894e-16
0.001796875,1e-06,0,1.813132133338,1732193.9708467,1474883.6973867,1232263.0625622,1.5146129380243e-16,8.3333333333333e-14,0.025116302613318,3.2977088762498e-12,2.6814730536726e-12,8.3333333333333e-17,1.4791141972894e-16
0.0018017578125,1e-06,0,1.8118079431971,1732348.2446546,1475101.8338417,1232417.2803177,1.5146129380243e-16,8.3333333333333e-14,0.024898166158313,3.2742459382504e-12,2.6580588606523e-12,8.3333333333333e-17,1.4791141972894e-16
0.001806640625,1e-06,0,1.8104761766342,1732501.1633227,1475318.0552014,1232570.1448591,1.5146129380243e-16,8.3333333333333e-14,0.024681944798637,3.2509895939382e-12,2.6348496163724e-12,8.3333333333333e-17,1.4791141972894e-16
0.0018115234375,1e-06,0,1.8091368346441,1732652.738773,1475532.378279,1232721.6680421,1.5146129380243e-16,8.3333333333333e-14,0.024467621720982,3.2279380084724e-12,2.6118435426029e-12,8.3333333333333e-17,1.4791141972894e-16
0.00181640625,1e-06,0,1.8077899185057,1732802.9828219,1475744.8197404,1232871.8616193,1.5146129380243e-16,8.3333333333333e-14,0.024255180259645,3.2050893638296e-12,2.5890388760114e-12,8.3333333333333e-17,1.4791141972894e-16
0.0018212890625,1e-06,0,1.8064354297588,1732951.9071813,1475955.3961048,1233020.7372405,1.5146129380243e-16,8.3333333333333e-14,0.024044603895241,3.1824418586888e-12,2.5664338679941e-12,8.3333333333333e-17,1.4791141972894e-16
0.001826171875,1e-06,0,1.8050733702668,1733099.5234594,1476164.1237466,1233168.3064546,1.5146129380243e-16,8.3333333333333e-14,0.023835876253413,3.1599937081718e-12,2.5440267846598e-12,8.3333333333333e-17,1.4791141972894e-16
0.0018310546875,1e-06,0,1.8037037421957,1733245.8431617,1476371.0188964,1233314.5807093,1.5146129380243e-16,8.3333333333333e-14,0.023628981103561,3.1377431437838e-12,2.5218159067081e-12,8.3333333333333e-17,1.4791141972894e-16
